Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
195.154.107.23,443,10.0.2.15,37652,6,9992475,832.112.164.403.714,1.068.804.275.217,93.650.187.441.425,165.846.227.419.018,53069,2,182.012.295.081.967,198.652.186.686.631,53436,4,192.927.098.646.035,221.187.038.025.294,53199,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9999486,801.197.181.535.131,1.038.053.355.943,96.427.058.823.529,167.794.405.890.069,60024,1,191.194.760.994.264,199.456.795.750.277,60210,4,194.910.194.931.774,219.908.510.186.181,60279,28,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9998131,769.342.790.167.482,1.002.187.308.808,99.881.428.571.429,171.795.682.184.557,53713,4,19.759.152.173.913,204.034.935.042.697,54072,4,202.378.441.295.547,221.605.521.537.397,53816,36,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9996387,784.095.293.629.588,102.537.046.635,97.620.966.796.875,167.787.970.764.526,54867,0,195.621.878.669.276,198.551.991.913.791,55586,0,1.952.401.171.875,218.364.526.916.004,55115,20,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9996164,903.629.632.326.961,1.303.500.022.609,76.775.453.149.002,14.949.923.957.473,53957,3,149.867.526.236.882,18.535.449.631.755,54172,3,15.746.761.829.653,203.041.651.546.482,54050,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9985920,885.054.156.252.003,1.154.625.713.004,86.683.333.333.333,160.897.664.507.481,61053,3,166.709.849.749.582,196.414.890.224.282,61346,4,180.720.452.898.551,211.566.057.335.079,61225,19,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9984048,67.577.199.148.081,919.466.733.333,108.877.295.528.899,176.654.942.204.688,52660,4,233.818.454.332.552,201.273.472.563.324,53492,4,204.120.531.697.342,222.919.716.108.837,52872,25,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9981829,810.938.556.450.927,1.037.885.942.546,96.442.792.270.531,168.289.885.052.136,52856,3,185.881.359.404.097,20.059.443.201.129,54423,3,200.386.016.096.579,221.728.777.322.583,52922,29,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9984745,779.544.194.668.968,1.017.552.275.997,98.371.871.921.182,171.472.997.299.295,54118,3,19.501.455.078.125,203.560.460.101.718,54776,3,198.896.334.661.354,221.047.425.520.979,54195,37,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9997307,809.050.877.401.284,1.027.276.645.601,97.439.639.376.218,172.198.565.858.356,56011,3,189.341.136.363.637,206.125.485.134.313,56585,3,201.143.098.591.549,225.266.404.386.491,56396,21,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9989673,702.701.680.024.962,913.943.829.793,109.535.888.157.895,182.691.089.081.941,53034,4,223.482.617.449.665,211.778.307.614.045,53671,4,215.288.426.724.138,231.320.004.582.357,54267,39,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9987443,823.942.624.753.903,1.145.438.326.907,87.379.203.849.519,162.084.145.949.811,51812,4,170.725.521.367.521,196.767.902.545.183,52638,4,179.297.073.608.617,214.635.660.042.185,53213,17,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9992915,821.080.735.701.244,1.102.781.320.566,9.076.217.075.386,162.189.068.734.643,52772,4,17.972.868.705.036,195.955.692.353.298,53505,4,183.024.448.529.412,212.492.244.306.241,65918,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9982087,767.941.613.812.823,1.013.816.048.688,98.734.787.339.268,172.571.152.861.163,52356,3,198.846.354.581.674,206.205.286.555.052,53439,3,196.486.909.448.819,222.230.240.726.124,52445,18,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9988650,769.956.901.082.729,1.007.143.107.427,99.389.552.238.806,174.828.120.365.735,53180,1,197.795.049.504.951,210.010.250.644.679,54027,4,198.792.945.891.783,227.714.620.194.092,67013,32,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9979175,76.246.082.466.737,995.072.237.936,100.596.522.177.419,174.497.631.301.604,52966,2,202.398.215.010.142,20.731.891.771.946,53458,3,200.379.879.518.072,227.050.939.738.647,53094,21,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9988033,747.592.644.117.215,977.169.378.595,102.441.364.102.564,179.681.139.763.014,52867,2,208.084.020.833.333,21.333.784.825.286,53636,3,202.181.518.218.623,229.443.073.270.314,52970,25,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9963315,725.613.914.645.878,959.519.999.117,104.327.905.759.162,198.104.247.006.425,166914,3,209.313.340.336.134,25.984.760.038.546,206329,3,207.928.430.962.343,27.282.965.851.739,204048,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9982646,764.552.804.937.689,977.696.694.844,102.386.112.820.513,175.790.014.731.291,52986,2,19.965.292,207.137.648.808.181,53773,4,210.599.261.603.376,228.486.697.639.921,53433,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9960136,750.936.533.396.733,978.902.296.113,102.260.123.203.286,219.353.653.966.637,196111,3,200.002.730.923.695,296.021.261.759.785,196498,3,20920.64,318.006.578.974.697,202335,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9963173,777.180.121.232.463,1.039.829.379.656,96.262.541.062.802,169.600.955.052.034,54059,0,190.865.383.141.763,202.988.868.229.026,54325,3,19.458.919.921.875,222.026.596.098.952,54414,40,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9990263,901.962.240.633.705,1.234.201.742.236,81.089.797.077.922,151.774.114.336.588,52283,3,154.409.010.819.166,185.669.634.672.091,53058,3,17.106.198.630.137,205.163.988.122.826,58244,28,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9957103,771.888.168.677.175,1.031.424.501.685,97.047.787.524.367,169.219.579.187.423,66826,4,197.561.567.460.317,202.337.513.382.449,67734,4,191.104.740.882.917,218.008.606.648.162,67192,27,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9999841,848.624.493.129.441,1.143.018.173.989,87.564.281.961.471,16.022.147.990.275,60194,3,17.063.782.161.235,19.328.342.132.295,60882,3,17920.5,211.596.752.342.905,60321,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9991018,800.009.568.594.512,10.559.484.529,94.791.442.125.237,169.257.494.483.831,52265,0,191.766.180.422.265,203.637.763.288.427,53112,3,186.856.936.090.226,221.730.074.381.717,52876,20,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9961854,809.785.005.883.443,1.088.150.860.272,91.983.878.116.344,16.939.673.575.974,129440,2,182.117.989.031.079,205.821.506.213.817,129440,3,186.194.990.654.206,221.259.062.964.149,154888,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9984920,799.131.089.683.242,1.047.579.750.263,95.549.473.684.211,169.631.029.711.001,53295,0,189.827.376.425.855,203.778.729.415.625,53964,1,192.671.911.196.911,224.198.889.730.305,53653,17,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9996336,762.239.284.473.831,1.006.368.733.504,99.466.029.850.746,175.215.957.146.329,52401,1,200.729.638.554.217,209.389.624.223.995,53147,3,197.551.086.956.522,226.702.513.886.764,52509,23,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9990404,727.377.991.921.048,960.922.100.848,104.175.224.191.867,202.202.209.600.577,235823,1,20.988.243.697.479,25.691.712.974.942,235823,4,207.265.331.950.208,271.194.433.817.262,236580,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9999156,766.121.660.668.161,1.013.085.504.417,98.805.889.328.063,175.828.641.237.501,53611,3,198.790.377.733.598,212.777.176.480.777,75171,3,196.827.381.889.764,226.554.752.888.668,53713,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9996780,810.646.028.021.023,1.074.345.939.392,93.166.635.601.118,171.121.729.697.812,52325,3,185.469.016.697.588,208.902.554.742.702,52996,3,187.547.317.073.171,224.090.325.767.872,53197,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9997963,731.905.089.066.643,971.197.832.999,103.071.783.505.155,176.611.407.092.479,52470,2,210.927.489.451.477,207.888.071.133.186,52915,4,201.972.666.666.667,230.290.636.619.765,52542,35,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9979524,846.775.858.247.347,1.144.343.157.048,8.746.296.231.376,162.269.571.264.099,62687,-17,169.144.474.576.271,198.398.428.409.159,62913,3,181.438.290.909.091,21.410.320.049.604,62955,27,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9995429,759.846.325.755.503,1.038.474.686.779,9.638.793.635.487,169.873.447.763.338,58649,1,197.141.715.976.331,202.984.726.105.266,59051,3,188.945.122.873.346,218.852.434.869.111,62942,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9997221,678.500.555.304.319,953.264.912.319,105.012.825.630.252,234.962.738.993.103,262597,0,221.667.871.396.896,304.734.504.768.246,262907,0,19893.89,300.134.050.128.076,262791,0,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9999561,752.205.021.800.457,990.043.462.908,101.107.795.753.286,244.046.307.826.527,213681,0,169.984.692.832.765,317.483.227.019.894,252475,1,247.675.771.144.278,364.200.606.750.091,213681,18,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9967149,671.498.941.171.643,930.055.324.747,107.636.598.272.138,238.783.789.927.397,201680,1,2.076.489.375,331.471.785.715.754,239080,4,223.095.550.561.798,34.098.288.028.936,212766,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9981626,872.477.089.404.071,1.204.212.620.268,83.110.957.535.387,157.787.853.406.609,76973,0,161.774.635.332.253,192.741.584.465.768,76973,4,171.060.480.274.443,210.552.597.509.463,84827,25,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9972974,867.686.008.205.777,1.166.151.641.426,85.825.938.037.866,156.336.362.339.949,65245,4,16.733.177.852.349,189.190.416.864.783,65422,4,176.497.610.619.469,205.045.363.311.962,65329,23,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9903708,706.198.122.965.661,1.018.810.328.414,98.251.071.428.572,197.599.486.919.946,157265,3,191.191.274.131.274,269.153.922.441.215,157265,3,202.518.977.505.112,284.632.745.146.457,168303,23,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9973994,85.632.094.825.804,1.176.058.457.625,85.102.337.883.959,161.875.836.849.076,121647,4,16.991.471.890.971,206.082.244.467.325,128586,4,170.695.530.821.918,226.171.744.025.643,152649,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9975674,827.544.083.738.101,1.100.677.508.106,90.935.952.597.995,161.309.191.523.352,52509,2,177.187.815.275.311,194.806.491.596.133,81594,3,187.149.099.437.148,214.276.819.452.844,58746,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9995736,831.025.349.208.903,1.122.478.624.886,89.168.028.545.941,159.577.998.569.506,52613,1,177.855.836.298.932,192.614.161.523.375,53194,4,179.133.315.412.186,212.655.010.954.271,52709,17,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9979524,817.254.410.130.183,1.077.205.686.363,92.919.217.877.095,165.489.815.722.505,52730,1,184.464.399.260.629,19.987.218.054.403,53251,3,187.577.236.842.105,216.002.203.773.712,55383,28,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9985077,825.592.030.987.843,1.120.672.379.392,89.311.958.855.098,162.713.536.914.616,53378,1,175.176.789.473.684,196.757.730.002.368,54059,3,182.532.321.755.028,213.355.584.117.852,62438,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9985404,84.679.998.926.433,1.162.697.072.647,86.081.068.965.517,156.686.130.560.938,53895,1,170.399.385.665.529,189.296.421.637.468,53895,4,173.747.452.006.981,206.623.605.881.522,54392,21,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9999119,834.698.536.941.105,1.110.097.799.616,90.163.381.424.707,167.000.634.182.467,130158,0,177.289.343.971.631,204.238.465.870.491,130311,3,183.512.665.441.176,224.975.231.870.375,166253,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9995684,821.388.511.281.469,1.107.477.987.499,90.376.889.692.586,159.284.744.019.558,52271,1,179.455.727.109.515,19.163.381.519.532,52683,4,18239.75,209.501.635.143.362,52649,23,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9959920,838.033.839.629.234,1.127.519.096.539,88.769.340.463.458,172.341.699.968.416,128089,0,17.172.275.862.069,22.030.665.580.511,128968,4,184.092.070.240.296,23.747.481.137.025,165875,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9973477,796.980.832.261.407,1.058.808.277.194,94.535.327.014.218,172.119.252.406.073,168358,2,186.407.598.499.062,210.677.182.432.283,168869,4,19.142.641.074.856,227.737.230.213.599,168964,29,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9951951,781.752.241.344.436,1.095.262.627.398,91.386.143.250.689,196.108.518.133.141,245465,0,183.615.332.103.321,255.723.765.646.875,245620,0,182.257.912.087.912,267.387.926.153.208,245517,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9990146,654.094.544.764.411,890.877.871.054,112.375.095.613.048,291.462.841.538.234,488751,0,215.304.590.517.242,386.937.774.603.296,488751,0,235.615.235.849.056,414.384.389.303.325,489142,0,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9990989,828.527.586.207.932,1.154.039.905.359,86.727.335.069.444,197.117.558.708.255,167250,1,16.707.339.464.883,259.980.998.953.962,197384,4,180.664.737.793.852,290.048.755.788.396,197842,17,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9998774,771.679.607.919.931,1.055.129.358.859,94.865.028.462.998,169.365.700.321.363,129540,4,190.814.408.396.947,212.184.388.341.066,129540,4,189.006.162.570.889,226.764.080.621.374,152017,27,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9954375,724.449.299.930.935,1.015.633.829.346,98.558.168.316.832,233.512.761.695.033,186795,0,192.914.244.186.047,326.702.503.261.441,187443,0,201.867.261.663.286,342.900.977.006.658,200134,0,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9993751,795.428.062.996.567,1.074.671.562.259,93.138.406.337.372,163.260.110.243.761,52175,0,191.085.105.162.524,194.404.219.906.292,52927,4,182.031.639.344.262,21.274.601.466.639,54630,19,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9967038,764.691.576.374.044,1.025.379.857.085,97.620.352.595.495,174.816.265.892.679,129843,0,19.775.869.047.619,216.093.890.869.328,130083,0,193.147.635.658.915,239.221.799.310.738,167972,33,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9999726,793.506.742.084.733,1.076.029.483.208,93.020.706.976.744,17.193.347.937.026,150410,5,186.276.310.861.423,220.286.496.330.862,172424,5,18.517.687.037.037,238.273.649.383.946,186950,18,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9994559,787.959.728.888.488,104.156.671.645,96.101.528.846.154,163.719.053.911.674,57278,0,19.331.835.589.942,191.981.334.830.901,57278,0,191.456.379.310.345,214.305.393.467.377,58530,36,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9970519,763.374.504.376.352,1.032.042.564.685,96.989.484.435.798,167.240.148.391.784,53492,0,19.941.038,198.184.570.832.059,54177,0,189.009.070.208.729,218.726.310.356.778,55015,31,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9972393,915.928.604.097.331,1.372.789.860.969,72.897.609.649.123,139.175.080.811.932,52622,5,142.870.959.885.387,173.046.252.240.344,53523,5,149.056.098.654.709,19.058.928.941.024,52723,40,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9969090,875.143.067.220.779,1.218.767.209.444,82.117.710.049.423,149.077.440.913.475,52577,2,167.266.610.738.255,18.175.881.440.258,53454,4,161.565.899.513.776,197.780.211.572.884,54370,22,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9951544,767.167.386.286.992,110.435.124.439,90.633.369.763.206,192.679.254.179.075,235494,4,179.304.306.306.306,256.185.454.374.809,235712,4,183.598.284.132.841,269.706.808.788.103,235540,19,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9981420,809.514.077.155.355,1.153.142.538.837,86.794.956.521.739,22.771.629.049.611,401320,3,171.797.246.127.367,309.639.355.087.979,401503,3,175.709.330.985.916,323.149.506.399.629,401697,18,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9996458,8.250.402.292.492,1.160.411.017.582,86.250.716.134.599,155.882.686.788.834,52471,6,177.556.980.461.812,189.595.685.651.221,53033,6,168.002.957.983.193,205.965.720.456.148,53314,27,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9975193,820.721.964.978.522,1.153.862.386.422,86.740.808.695.652,190.354.578.427.313,185058,0,167.088.659.966.499,252.167.989.895.758,185058,0,180.689.420.289.855,27.963.059.469.601,185613,22,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9980901,833.426.761.772.309,1.170.235.031.887,85.526.143.958.869,150.228.917.243.648,55068,0,17.238.170.984.456,17.932.413.371.473,55672,0,169.650.613.287.905,200.615.489.967.703,55285,35,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9985987,756.761.449.819.632,1.062.488.865.647,94.207.424.528.302,211.455.939.038.702,146452,0,173.066.672.443.674,287.224.156.165.683,183748,4,207.174.564.315.353,322.150.636.220.662,160220,19,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9968116,855.358.224.161.918,1.170.732.764.346,85.489.845.626.072,164.558.362.016.872,168276,0,173.660.557.491.289,205.749.611.975.238,168441,0,168.658.054.145.516,226.199.716.848.802,168620,22,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9999942,780.381.526.212.852,1.071.006.211.836,93.457.401.869.159,184.894.236.724.096,157658,0,188.676.132.075.472,238.113.937.861.906,157850,4,185.522.875.695.733,255.748.428.645.664,167154,20,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9981591,817.717.335.843.554,1.111.045.323.336,90.086.561.371.841,159.033.452.147.327,87279,0,184.502.606.284.658,191.041.739.989.445,87450,5,176.347.155.477.032,212.218.046.225.046,87473,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9999924,819.306.226.727.323,1.120.008.512.065,89.364.825.737.266,159.542.626.997.008,54229,0,181.486.823.956.443,192.769.658.918.438,55198,0,176.186.402.116.402,213.348.893.073.587,59335,32,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9981476,798.610.345.804.568,1.090.019.151.476,91.825.906.163.754,163.537.916.371.819,88833,2,187.269.718.574.109,202.294.788.067.889,128762,4,180.488.987.341.772,217.755.555.707.229,89117,25,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9989391,793.203.509.603.338,1.084.150.174.921,92.323.391.866.913,161.877.455.397.039,53779,0,190.274.114.285.714,193.139.483.763.377,53965,0,179.656.151.079.137,211.746.280.020.775,54047,33,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9987026,788.214.629.660.522,1.053.366.637.876,95.024.034.253.092,16.257.701.863.921,52565,5,193.547.015.503.876,191.230.079.283.883,53251,5,18.688.606.741.573,216.793.909.651.953,52676,27,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9990114,903.783.480.348.673,1.327.312.180.822,75.397.086.792.453,141.470.265.830.546,59112,3,146.913.441.176.471,17.298.921.815.495,59241,5,15.511.099.378.882,192.785.974.319.165,69436,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9987199,716.868.663.576.244,1.064.362.490.424,94.041.421.845.574,22.290.683.342.997,320395,3,185.981.359.404.097,311.928.642.853.282,320395,4,190.329.332.061.069,324.702.534.172.469,359723,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9867874,391.901.031.569.718,715.452.994.232,139.969.843.971.631,229.883.483.985.276,162114,6,335.641.972.789.116,27.657.841.292.682,167223,6,240.671.780.487.805,295.192.690.886.913,200965,29,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9959257,739.300.130.521.785,1.028.189.151.058,97.353.440.860.215,260.581.455.269.593,387567,1,185.116.301.115.242,33.943.971.625.216,387567,3,205.002.582.644.628,359.161.560.153.171,387881,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9984744,492.263.597.344.108,5.222.968.160.225,19.149.873.417.722,72.011.066.124.669,129282,-14,26.351.923.990.499,85.577.453.255.643,129371,2,70.114.452.247.191,133.837.867.503.613,139046,26,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9955864,688.038.727.728.703,877.874.587.278,11.404.197.021.764,304.098.788.655.824,298930,1,170.769.536.878.216,382.171.761.867.657,299094,3,344.457.750.865.052,476.458.543.718.209,299213,36,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9970508,555.418.038.880.266,732.159.284.161,136.769.657.064.472,368.165.929.870.388,384098,3,207.718.916.666.667,448.749.369.509.938,384355,3,401.767.540.322.581,570.630.788.348.591,384362,27,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9939135,660.366.319.604.271,860.235.825.351,11.638.331.381.733,283.592.175.697.202,246567,3,173.761.101.398.602,348.596.616.616.251,246567,3,351.445.231.316.726,427.370.626.405.607,246769,24,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9944312,683.225.747.542.917,888.950.386.915,112.619.614.949.037,2.734.713.485.535,280606,0,169.109.387.755.102,335.595.708.141.961,280769,3,337.941.768.707.483,426.278.698.471.129,280665,36,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9953596,605.423.406.776.807,802.724.964.927,124.731.779.448.622,279.606.583.098.039,218142,2,191.415.307.692.308,353.543.294.253.559,218569,3,359.324.620.938.628,415.685.945.627.631,218142,41,0,0,0,0,0,0,0,0,P2P
195.154.107.23,443,10.0.2.15,37652,6,9990086,665.521.798.310.845,875.868.335.868,114.303.043.478.261,289.009.257.989.352,269582,0,169.899.421.768.708,356.901.063.659.907,270154,3,350.492.421.052.632,459.314.667.584.054,273841,24,0,0,0,0,0,0,0,0,P2P
